procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14603332  69788 948548    0    0     0     0   57  436  0  0 100  0  0 2024-05-16 19:52:01
 0  0      0 14605396  69788 948548    0    0     0     0   60  451  0  0 100  0  0 2024-05-16 19:52:02
 0  0      0 14605648  69788 948556    0    0     0     0   57  444  0  0 100  0  0 2024-05-16 19:52:03
 0  0      0 14605396  69788 948560    0    0     0     0   49  407  0  0 100  0  0 2024-05-16 19:52:04
 0  0      0 14605396  69788 948564    0    0     0     0   57  466  0  0 100  0  0 2024-05-16 19:52:05
 0  0      0 14605396  69796 948556    0    0     0    20   58  457  0  0 100  0  0 2024-05-16 19:52:06
 0  0      0 14605396  69796 948576    0    0     0     0   61  458  0  0 100  0  0 2024-05-16 19:52:07
 0  0      0 14605396  69796 948580    0    0     0     0   56  446  0  0 100  0  0 2024-05-16 19:52:08
 0  0      0 14605144  69796 948580    0    0     0     0   61  439  0  0 100  0  0 2024-05-16 19:52:09
 0  0      0 14603112  69796 948580    0    0     0     0   67  463  0  0 100  0  0 2024-05-16 19:52:10
 0  0      0 14605684  69804 948592    0    0     0    20   60  452  0  0 100  0  0 2024-05-16 19:52:11
 0  0      0 14605684  69804 948596    0    0     0     0   58  448  0  0 100  0  0 2024-05-16 19:52:12
 0  0      0 14605684  69804 948600    0    0     0    20   65  458  0  0 100  0  0 2024-05-16 19:52:13
 0  0      0 14605432  69804 948604    0    0     0     0   60  458  0  0 100  0  0 2024-05-16 19:52:14
 0  0      0 14605432  69804 948604    0    0     0     0   61  471  0  0 100  0  0 2024-05-16 19:52:15
 0  0      0 14605432  69812 948596    0    0     0    32   63  461  0  0 100  0  0 2024-05-16 19:52:16
 0  0      0 14605432  69812 948620    0    0     0     0   60  442  0  0 100  0  0 2024-05-16 19:52:17
 0  0      0 14605432  69812 948620    0    0     0   156   60  442  0  0 100  0  0 2024-05-16 19:52:18
 0  0      0 14605432  69812 948624    0    0     0     0   57  444  0  0 100  0  0 2024-05-16 19:52:19
 0  0      0 14605212  69812 948628    0    0     0     0   68  458  0  0 100  0  0 2024-05-16 19:52:20
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14605212  69820 948636    0    0     0    28   67  447  0  0 100  0  0 2024-05-16 19:52:21
 1  0      0 14605212  69820 948636    0    0     0     0   55  454  0  0 100  0  0 2024-05-16 19:52:22
 0  0      0 14605212  69820 948648    0    0     0     0   53  433  0  0 100  0  0 2024-05-16 19:52:23
 0  0      0 14605212  69820 948648    0    0     0     0   67  440  0  0 100  0  0 2024-05-16 19:52:24
 0  0      0 14605100  69820 948656    0    0     0     0   64  456  0  0 100  0  0 2024-05-16 19:52:25
 0  0      0 14605100  69828 948656    0    0     0    20   70  449  0  0 100  0  0 2024-05-16 19:52:26
 0  0      0 14605100  69828 948656    0    0     0     0   57  453  0  0 100  0  0 2024-05-16 19:52:27
 0  0      0 14605100  69828 948656    0    0     0    68   59  454  0  0 100  0  0 2024-05-16 19:52:28
 0  0      0 14605100  69828 948668    0    0     0     0   61  463  0  0 100  0  0 2024-05-16 19:52:29
 0  0      0 14603068  69828 948672    0    0     0     0   63  477  0  0 100  0  0 2024-05-16 19:52:30
 0  0      0 14602816  69836 948672    0    0     0    28   68  457  0  0 100  0  0 2024-05-16 19:52:31
 0  0      0 14602816  69836 948680    0    0     0     0   61  449  0  0 100  0  0 2024-05-16 19:52:32
 0  0      0 14602816  69836 948680    0    0     0    48   64  453  0  0 100  0  0 2024-05-16 19:52:33
 0  0      0 14603068  69836 948688    0    0     0     0   64  464  0  0 100  0  0 2024-05-16 19:52:34
 0  0      0 14603068  69836 948692    0    0     0     0   59  446  0  0 100  0  0 2024-05-16 19:52:35
 0  0      0 14602816  69836 948696    0    0     0     0   60  436  0  0 100  0  0 2024-05-16 19:52:36
 0  0      0 14602816  69844 948692    0    0     0    28   63  456  0  0 100  0  0 2024-05-16 19:52:37
 0  0      0 14602816  69844 948704    0    0     0     0   65  437  0  0 100  0  0 2024-05-16 19:52:38
 0  0      0 14603068  69844 948708    0    0     0    44   58  454  0  0 100  0  0 2024-05-16 19:52:39
 0  0      0 14605132  69844 948712    0    0     0     0   66  490  0  0 100  0  0 2024-05-16 19:52:40
 0  0      0 14605132  69844 948716    0    0     0     0   47  397  0  0 100  0  0 2024-05-16 19:52:41
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14604880  69852 948720    0    0     0    28   66  457  0  0 100  0  0 2024-05-16 19:52:42
 0  0      0 14604880  69852 948728    0    0     0     0   59  443  0  0 100  0  0 2024-05-16 19:52:43
 0  0      0 14604880  69852 948732    0    0     0    48   58  430  0  0 100  0  0 2024-05-16 19:52:44
 0  0      0 14604880  69852 948736    0    0     0     0   56  445  0  0 100  0  0 2024-05-16 19:52:45
 0  0      0 14604628  69852 948744    0    0     0     0   66  431  0  0 100  0  0 2024-05-16 19:52:46
 0  0      0 14604628  69860 948748    0    0     0    32   66  454  0  0 100  0  0 2024-05-16 19:52:47
 0  0      0 14604628  69860 948752    0    0     0     0   61  444  0  0 100  0  0 2024-05-16 19:52:48
 1  0      0 14604628  69860 948756    0    0     0    52   61  450  0  0 100  0  0 2024-05-16 19:52:49
 0  0      0 14602848  69860 948760    0    0     0     0   61  453  0  0 100  0  0 2024-05-16 19:52:50
 0  0      0 14604660  69860 948764    0    0     0     0   62  465  0  0 100  0  0 2024-05-16 19:52:51
 0  0      0 14604660  69868 948768    0    0     0    28   70  471  0  0 100  0  0 2024-05-16 19:52:52
 0  0      0 14604660  69868 948772    0    0     0     0   65  456  0  0 100  0  0 2024-05-16 19:52:53
 0  0      0 14604660  69868 948776    0    0     0     0   68  460  0  0 100  0  0 2024-05-16 19:52:54
 0  0      0 14604596  69868 948780    0    0     0     0   64  491  0  0 100  0  0 2024-05-16 19:52:55
 0  0      0 14604344  69868 948784    0    0     0     0   61  460  0  0 100  0  0 2024-05-16 19:52:56
 0  0      0 14604344  69876 948788    0    0     0    20   67  479  0  0 100  0  0 2024-05-16 19:52:57
 0  0      0 14604596  69876 948792    0    0     0     0   56  428  0  0 100  0  0 2024-05-16 19:52:58
 0  0      0 14604596  69876 948796    0    0     0    68   58  456  0  0 100  0  0 2024-05-16 19:52:59
 0  0      0 14604596  69876 948800    0    0     0     0   44  405  0  0 100  0  0 2024-05-16 19:53:00
 0  0      0 14602564  69876 948804    0    0     0     0   66  450  0  0 100  0  0 2024-05-16 19:53:01
 0  0      0 14602312  69876 948816    0    0     0     0   60  431  0  0 100  0  0 2024-05-16 19:53:02
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14604628  69884 948820    0    0     0    28   66  462  0  0 100  0  0 2024-05-16 19:53:03
 0  0      0 14604628  69884 948824    0    0     0     0   60  428  0  0 100  0  0 2024-05-16 19:53:04
 0  0      0 14604628  69884 948828    0    0     0    48   56  426  0  0 100  0  0 2024-05-16 19:53:05
 0  0      0 14604628  69884 948832    0    0     0     0   59  434  0  0 100  0  0 2024-05-16 19:53:06
 0  0      0 14604376  69884 948836    0    0     0     0   60  467  0  0 100  0  0 2024-05-16 19:53:07
 0  0      0 14604376  69892 948840    0    0     0    40   68  460  0  0 100  0  0 2024-05-16 19:53:08
 0  0      0 14604632  69892 948844    0    0     0     0   63  449  0  0 100  0  0 2024-05-16 19:53:09
 0  0      0 14604632  69892 948848    0    0     0    56   66  488  0  0 100  0  0 2024-05-16 19:53:10
 0  0      0 14604664  69892 948852    0    0     0     0   66  451  0  0 100  0  0 2024-05-16 19:53:11
 0  0      0 14604412  69892 948856    0    0     0     0   59  449  0  0 100  0  0 2024-05-16 19:53:12
 0  0      0 14604664  69900 948860    0    0     0    28   62  460  0  0 100  0  0 2024-05-16 19:53:13
 0  0      0 14604664  69900 948864    0    0     0     0   62  436  0  0 100  0  0 2024-05-16 19:53:14
 0  0      0 14604664  69900 948868    0    0     0    44   66  470  0  0 99  0  0 2024-05-16 19:53:15
 0  0      0 14604664  69900 948876    0    0     0     0   59  444  0  0 100  0  0 2024-05-16 19:53:16
 0  0      0 14604664  69900 948880    0    0     0     0   61  446  0  0 100  0  0 2024-05-16 19:53:17
 0  0      0 14604664  69908 948888    0    0     0    28   65  448  0  0 100  0  0 2024-05-16 19:53:18
 0  0      0 14604664  69908 948892    0    0     0     0   50  428  0  0 100  0  0 2024-05-16 19:53:19
 0  0      0 14604664  69908 948896    0    0     0    52   62  436  0  0 100  0  0 2024-05-16 19:53:20
 0  0      0 14604696  69908 948900    0    0     0     0   67  449  0  0 100  0  0 2024-05-16 19:53:21
 0  0      0 14604696  69908 948904    0    0     0     0   59  434  0  0 99  0  0 2024-05-16 19:53:22
 0  0      0 14604444  69916 948908    0    0     0    36   66  466  0  0 100  0  0 2024-05-16 19:53:23
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14604424  69916 948912    0    0     0     0   69  466  0  0 100  0  0 2024-05-16 19:53:24
 0  0      0 14604424  69916 948916    0    0     0     0   98  567  0  0 100  0  0 2024-05-16 19:53:25
 0  0      0 14604424  69916 948920    0    0     0    52   62  468  0  0 100  0  0 2024-05-16 19:53:26
 0  0      0 14604424  69916 948920    0    0     0     0   57  449  0  0 100  0  0 2024-05-16 19:53:27
 0  0      0 14604172  69924 948928    0    0     0    28   67  474  0  0 100  0  0 2024-05-16 19:53:28
 0  0      0 14604172  69924 948932    0    0     0     0   59  437  0  0 100  0  0 2024-05-16 19:53:29
 0  0      0 14604172  69924 948936    0    0     0     0   58  441  0  0 100  0  0 2024-05-16 19:53:30
 0  0      0 14602140  69924 948936    0    0     0    48   69  478  0  0 100  0  0 2024-05-16 19:53:31
 0  0      0 14604204  69924 948944    0    0     0     0   62  470  0  0 100  0  0 2024-05-16 19:53:32
 0  0      0 14604204  69932 948948    0    0     0    28   63  471  0  0 100  0  0 2024-05-16 19:53:33
 0  0      0 14604204  69932 948952    0    0     0     0   62  445  0  0 100  0  0 2024-05-16 19:53:34
 0  0      0 14604204  69932 948952    0    0     0     0   61  436  0  0 100  0  0 2024-05-16 19:53:35
 0  0      0 14604204  69932 948960    0    0     0    48   62  454  0  0 100  0  0 2024-05-16 19:53:36
 2  0      0 14604204  69932 948964    0    0     0     0   62  429  0  0 100  0  0 2024-05-16 19:53:37
 0  0      0 14604204  69940 948968    0    0     0    28   58  448  0  0 100  0  0 2024-05-16 19:53:38
 0  0      0 14603952  69940 948972    0    0     0     0   62  446  0  0 100  0  0 2024-05-16 19:53:39
 0  0      0 14604204  69940 948976    0    0     0     0   62  462  0  0 100  0  0 2024-05-16 19:53:40
 0  0      0 14604456  69940 948980    0    0     0    44   60  436  0  0 100  0  0 2024-05-16 19:53:41
 0  0      0 14604488  69940 948984    0    0     0     0   67  461  0  0 100  0  0 2024-05-16 19:53:42
 0  0      0 14604488  69948 948984    0    0     0    28   62  457  0  0 100  0  0 2024-05-16 19:53:43
 0  0      0 14604236  69948 948992    0    0     0     0   63  437  0  0 100  0  0 2024-05-16 19:53:44
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14604236  69948 948992    0    0     0     0   65  440  0  0 100  0  0 2024-05-16 19:53:45
 0  0      0 14604236  69948 949000    0    0     0    44   64  454  0  0 100  0  0 2024-05-16 19:53:46
 0  0      0 14604236  69948 949004    0    0     0     0   62  459  0  0 100  0  0 2024-05-16 19:53:47
 0  0      0 14604236  69948 949008    0    0     0     0   61  463  0  0 100  0  0 2024-05-16 19:53:48
 0  0      0 14603984  69956 949012    0    0     0    28   63  458  0  0 100  0  0 2024-05-16 19:53:49
 0  0      0 14604236  69956 949016    0    0     0     0   60  436  0  0 100  0  0 2024-05-16 19:53:50
 0  0      0 14604236  69956 949020    0    0     0    44   59  432  0  0 100  0  0 2024-05-16 19:53:51
 0  0      0 14604524  69956 949024    0    0     0     0   68  457  0  0 100  0  0 2024-05-16 19:53:52
 0  0      0 14604524  69956 949032    0    0     0     0   59  455  0  0 100  0  0 2024-05-16 19:53:53
 0  0      0 14603764  69964 949044    0    0     0    28   72  487  0  0 100  0  0 2024-05-16 19:53:54
 0  0      0 14603764  69964 949048    0    0     0     0   63  482  0  0 100  0  0 2024-05-16 19:53:55
 0  0      0 14603764  69964 949052    0    0     0     0   61  431  0  0 100  0  0 2024-05-16 19:53:56
 0  0      0 14603764  69964 949060    0    0     0    48   54  422  0  0 100  0  0 2024-05-16 19:53:57
 0  0      0 14603764  69964 949064    0    0     0     0   64  433  0  0 100  0  0 2024-05-16 19:53:58
 0  0      0 14604268  69972 949064    0    0     0    32   62  441  0  0 100  0  0 2024-05-16 19:53:59
 0  0      0 14604016  69972 949072    0    0     0     0   66  423  0  0 100  0  0 2024-05-16 19:54:00
 0  0      0 14604016  69972 949076    0    0     0     0   57  449  0  0 100  0  0 2024-05-16 19:54:01
 0  0      0 14604048  69972 949080    0    0     0    56   68  468  0  0 100  0  0 2024-05-16 19:54:02
 0  0      0 14604048  69972 949084    0    0     0     0   62  445  0  0 100  0  0 2024-05-16 19:54:03
 0  0      0 14604048  69980 949088    0    0     0    28   64  454  0  0 100  0  0 2024-05-16 19:54:04
 0  0      0 14603796  69980 949092    0    0     0     0   62  456  0  0 100  0  0 2024-05-16 19:54:05
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14603796  69980 949096    0    0     0     0   60  428  0  0 100  0  0 2024-05-16 19:54:06
 0  0      0 14603796  69980 949100    0    0     0    44   68  434  0  0 99  0  0 2024-05-16 19:54:07
 0  0      0 14603796  69980 949104    0    0     0     0   61  473  0  0 100  0  0 2024-05-16 19:54:08
 0  0      0 14604048  69988 949108    0    0     0    28   66  474  0  0 100  0  0 2024-05-16 19:54:09
 0  0      0 14603796  69988 949112    0    0     0     0   66  485  0  0 100  0  0 2024-05-16 19:54:10
 0  0      0 14603796  69988 949116    0    0     0     0   57  430  0  0 100  0  0 2024-05-16 19:54:11
 0  0      0 14603828  69988 949116    0    0     0    48   66  465  0  0 100  0  0 2024-05-16 19:54:12
 0  0      0 14603828  69988 949124    0    0     0     0   55  445  0  0 100  0  0 2024-05-16 19:54:13
 0  0      0 14603828  69996 949128    0    0     0    28   64  475  0  0 100  0  0 2024-05-16 19:54:14
 0  0      0 14603576  69996 949132    0    0     0     0   62  445  0  0 100  0  0 2024-05-16 19:54:15
 0  0      0 14603576  69996 949136    0    0     0     0   43  415  0  0 100  0  0 2024-05-16 19:54:16
 0  0      0 14603576  69996 949140    0    0     0    44   62  452  0  0 99  0  0 2024-05-16 19:54:17
 0  0      0 14603576  69996 949140    0    0     0     0   52  434  0  0 100  0  0 2024-05-16 19:54:18
 0  0      0 14603828  69996 949148    0    0     0     0   62  448  0  0 100  0  0 2024-05-16 19:54:19
 0  0      0 14603576  70004 949152    0    0     0    28   65  457  0  0 100  0  0 2024-05-16 19:54:20
 0  0      0 14603576  70004 949156    0    0     0     0   63  445  0  0 100  0  0 2024-05-16 19:54:21
 0  0      0 14603576  70004 949160    0    0     0    44   63  467  0  0 100  0  0 2024-05-16 19:54:22
 0  0      0 14603608  70004 949164    0    0     0     0   70  449  0  0 100  0  0 2024-05-16 19:54:23
 0  0      0 14603096  70004 949168    0    0     0     0   65  475  0  0 100  0  0 2024-05-16 19:54:24
 0  0      0 14602848  70012 949172    0    0     0    28   73  491  0  0 100  0  0 2024-05-16 19:54:25
 0  0      0 14602848  70012 949176    0    0     0     0   60  457  0  0 100  0  0 2024-05-16 19:54:26
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14602848  70012 949180    0    0     0     0   62  443  0  0 100  0  0 2024-05-16 19:54:27
 0  0      0 14602848  70012 949184    0    0     0    44   65  454  0  0 100  0  0 2024-05-16 19:54:28
 0  0      0 14602848  70012 949192    0    0     0     0   56  435  0  0 100  0  0 2024-05-16 19:54:29
 0  0      0 14602848  70020 949196    0    0     0    28   67  468  0  0 100  0  0 2024-05-16 19:54:30
 0  0      0 14603104  70020 949200    0    0     0     0   67  432  0  0 100  0  0 2024-05-16 19:54:31
 0  0      0 14603104  70020 949204    0    0     0     0   60  458  0  0 100  0  0 2024-05-16 19:54:32
 0  0      0 14603136  70020 949208    0    0     0    52   70  452  0  0 100  0  0 2024-05-16 19:54:33
 0  0      0 14603136  70020 949212    0    0     0     0   48  445  0  0 100  0  0 2024-05-16 19:54:34
 0  0      0 14603136  70028 949216    0    0     0    32   67  447  0  0 100  0  0 2024-05-16 19:54:35
 0  0      0 14603136  70028 949220    0    0     0     0   62  430  0  0 100  0  0 2024-05-16 19:54:36
 0  0      0 14603136  70028 949224    0    0     0     0   62  450  0  0 100  0  0 2024-05-16 19:54:37
 0  0      0 14603136  70028 949228    0    0     0    48   64  444  0  0 100  0  0 2024-05-16 19:54:38
 0  0      0 14603136  70028 949232    0    0     0     0   67  446  0  0 100  0  0 2024-05-16 19:54:39
 0  0      0 14602884  70036 949236    0    0     0    28   69  484  0  0 100  0  0 2024-05-16 19:54:40
 0  0      0 14602884  70036 949240    0    0     0     0   60  438  0  0 100  0  0 2024-05-16 19:54:41
 0  0      0 14602884  70036 949244    0    0     0     0   58  444  0  0 100  0  0 2024-05-16 19:54:42
 0  0      0 14602916  70036 949248    0    0     0    44   67  474  0  0 100  0  0 2024-05-16 19:54:43
 0  0      0 14602916  70036 949252    0    0     0     0   61  434  0  0 100  0  0 2024-05-16 19:54:44
 0  0      0 14602916  70044 949256    0    0     0    28   63  455  0  0 100  0  0 2024-05-16 19:54:45
 0  0      0 14603672  70044 949260    0    0     0     0   64  435  0  0 100  0  0 2024-05-16 19:54:46
 0  0      0 14603424  70044 949268    0    0     0     0   62  437  0  0 100  0  0 2024-05-16 19:54:47
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14603424  70044 949272    0    0     0    48   58  456  0  0 100  0  0 2024-05-16 19:54:48
 0  0      0 14603424  70044 949276    0    0     0     0   56  434  0  0 100  0  0 2024-05-16 19:54:49
 0  0      0 14603172  70044 949280    0    0     0     0   60  441  0  0 100  0  0 2024-05-16 19:54:50
 0  0      0 14603172  70052 949284    0    0     0    28   64  461  0  0 100  0  0 2024-05-16 19:54:51
 0  0      0 14603172  70052 949288    0    0     0     0   61  424  0  0 100  0  0 2024-05-16 19:54:52
 0  0      0 14601140  70052 949292    0    0     0     0   57  416  0  0 100  0  0 2024-05-16 19:54:53
 0  0      0 14603204  70052 949296    0    0     0    44   67  458  0  0 100  0  0 2024-05-16 19:54:54
 0  0      0 14603100  70052 949300    0    0     0     0   64  479  0  0 100  0  0 2024-05-16 19:54:55
 0  0      0 14603100  70060 949304    0    0     0    28   66  454  0  0 100  0  0 2024-05-16 19:54:56
 0  0      0 14603100  70060 949308    0    0     0     0   57  442  0  0 100  0  0 2024-05-16 19:54:57
 0  0      0 14603100  70060 949312    0    0     0     0   61  454  0  0 100  0  0 2024-05-16 19:54:58
 0  0      0 14603100  70060 949316    0    0     0    48   68  474  0  0 100  0  0 2024-05-16 19:54:59
 0  0      0 14603100  70060 949320    0    0     0     0   63  452  0  0 100  0  0 2024-05-16 19:55:00
 0  0      0 14604360  70076 949316    0    0     0    72   90  521  0  0 100  0  0 2024-05-16 19:55:01
 0  0      0 14604116  70076 949328    0    0     0     0   68  455  0  0 100  0  0 2024-05-16 19:55:02
 0  0      0 14604116  70076 949332    0    0     0     0   54  435  0  0 100  0  0 2024-05-16 19:55:03
 0  0      0 14602084  70076 949336    0    0     0   184   66  473  0  0 100  0  0 2024-05-16 19:55:04
 0  0      0 14602336  70076 949340    0    0     0     0   60  450  0  0 100  0  0 2024-05-16 19:55:05
 0  0      0 14604400  70076 949348    0    0     0     0   56  438  0  0 100  0  0 2024-05-16 19:55:06
 0  0      0 14604400  70084 949344    0    0     0    52   64  446  0  0 100  0  0 2024-05-16 19:55:07
 0  0      0 14604148  70084 949364    0    0     0     0   57  448  0  0 100  0  0 2024-05-16 19:55:08
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14604148  70084 949368    0    0     0    76   58  477  0  0 100  0  0 2024-05-16 19:55:09
 0  0      0 14604400  70084 949376    0    0     0     0   71  479  0  0 100  0  0 2024-05-16 19:55:10
 0  0      0 14604400  70084 949384    0    0     0     0   54  431  0  0 100  0  0 2024-05-16 19:55:11
 0  0      0 14604400  70092 949388    0    0     0    32   55  422  0  0 100  0  0 2024-05-16 19:55:12
 0  0      0 14604400  70092 949392    0    0     0     0   57  446  0  0 100  0  0 2024-05-16 19:55:13
 0  0      0 14604432  70092 949396    0    0     0    48   71  465  0  0 100  0  0 2024-05-16 19:55:14
 0  0      0 14604432  70092 949400    0    0     0     0   59  460  0  1 99  0  0 2024-05-16 19:55:15
 0  0      0 14604432  70092 949404    0    0     0     0   60  451  0  0 100  0  0 2024-05-16 19:55:16
 0  0      0 14604432  70100 949408    0    0     0    40   67  455  0  0 100  0  0 2024-05-16 19:55:17
 0  0      0 14604432  70100 949412    0    0     0     0   62  433  0  0 100  0  0 2024-05-16 19:55:18
 0  0      0 14604432  70100 949416    0    0     0     0   59  440  0  0 100  0  0 2024-05-16 19:55:19
 0  0      0 14604432  70100 949420    0    0     0    56   67  471  0  0 100  0  0 2024-05-16 19:55:20
 0  0      0 14604432  70100 949424    0    0     0     0   55  435  0  0 100  0  0 2024-05-16 19:55:21
 0  0      0 14604432  70108 949428    0    0     0    28   64  460  0  0 100  0  0 2024-05-16 19:55:22
 0  0      0 14604432  70108 949432    0    0     0     0   57  451  0  0 100  0  0 2024-05-16 19:55:23
 0  0      0 14604180  70108 949436    0    0     0     0   63  462  0  0 99  0  0 2024-05-16 19:55:24
 0  0      0 14604180  70108 949440    0    0     0    52   83  514  0  0 100  0  0 2024-05-16 19:55:25
 0  0      0 14604180  70108 949444    0    0     0     0   53  430  0  0 100  0  0 2024-05-16 19:55:26
 0  0      0 14604180  70116 949448    0    0     0    28   61  471  0  0 100  0  0 2024-05-16 19:55:27
 1  0      0 14604180  70116 949452    0    0     0     0   60  434  0  0 100  0  0 2024-05-16 19:55:28
 0  0      0 14604180  70116 949456    0    0     0     0   63  443  0  0 100  0  0 2024-05-16 19:55:29
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14604180  70116 949460    0    0     0    44   57  444  0  0 100  0  0 2024-05-16 19:55:30
 0  0      0 14604180  70116 949464    0    0     0     0   57  450  0  0 100  0  0 2024-05-16 19:55:31
 0  0      0 14604180  70124 949468    0    0     0    28   72  451  0  0 100  0  0 2024-05-16 19:55:32
 0  0      0 14604180  70124 949472    0    0     0     0   56  459  0  0 100  0  0 2024-05-16 19:55:33
 0  0      0 14602148  70124 949476    0    0     0     0   62  455  0  0 100  0  0 2024-05-16 19:55:34
 0  0      0 14604212  70124 949480    0    0     0    44   64  464  0  0 100  0  0 2024-05-16 19:55:35
 0  0      0 14604212  70124 949484    0    0     0     0   68  467  0  0 99  0  0 2024-05-16 19:55:36
 0  0      0 14604212  70132 949488    0    0     0    28   65  456  0  0 100  0  0 2024-05-16 19:55:37
 0  0      0 14604212  70132 949496    0    0     0     0   61  456  0  0 100  0  0 2024-05-16 19:55:38
 0  0      0 14604212  70132 949500    0    0     0     0   57  434  0  0 100  0  0 2024-05-16 19:55:39
 0  0      0 14604212  70132 949504    0    0     0    44   62  493  0  0 100  0  0 2024-05-16 19:55:40
 0  0      0 14604212  70132 949508    0    0     0     0   60  428  0  0 100  0  0 2024-05-16 19:55:41
 0  0      0 14604212  70132 949516    0    0     0     0   62  463  0  0 100  0  0 2024-05-16 19:55:42
 0  0      0 14604212  70140 949520    0    0     0    28   66  457  0  0 100  0  0 2024-05-16 19:55:43
 0  0      0 14602180  70140 949524    0    0     0     0   67  450  0  0 100  0  0 2024-05-16 19:55:44
 0  0      0 14604244  70140 949528    0    0     0     0   62  431  0  0 100  0  0 2024-05-16 19:55:45
 0  0      0 14604244  70140 949532    0    0     0    48   66  438  0  0 100  0  0 2024-05-16 19:55:46
 0  0      0 14604244  70140 949536    0    0     0     0   59  438  0  0 100  0  0 2024-05-16 19:55:47
 0  0      0 14604244  70148 949540    0    0     0    32   67  465  0  0 100  0  0 2024-05-16 19:55:48
 0  0      0 14604244  70148 949544    0    0     0     0   48  408  0  0 100  0  0 2024-05-16 19:55:49
 0  0      0 14604244  70148 949548    0    0     0     0   61  450  0  0 100  0  0 2024-05-16 19:55:50
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 14604244  70148 949552    0    0     0    48   65  486  0  0 100  0  0 2024-05-16 19:55:51
 0  0      0 14604244  70148 949556    0    0     0     0   62  469  0  0 100  0  0 2024-05-16 19:55:52
 0  0      0 14604244  70156 949560    0    0     0    28   66  462  0  0 100  0  0 2024-05-16 19:55:53
 0  0      0 14604244  70156 949564    0    0     0     0   68  451  0  0 100  0  0 2024-05-16 19:55:54
 0  0      0 14602084  70156 949568    0    0     0     0   68  470  0  0 100  0  0 2024-05-16 19:55:55
 0  0      0 14602084  70156 949572    0    0     0    48   61  446  0  0 100  0  0 2024-05-16 19:55:56
 0  0      0 14602084  70156 949576    0    0     0     0   61  436  0  0 100  0  0 2024-05-16 19:55:57
 0  0      0 14602084  70164 949580    0    0     0    28   70  454  0  0 100  0  0 2024-05-16 19:55:58
 0  0      0 14602084  70164 949584    0    0     0     0   58  470  0  0 100  0  0 2024-05-16 19:55:59
 0  0      0 14602084  70164 949588    0    0     0     0   56  449  0  0 100  0  0 2024-05-16 19:56:00
 0  0      0 14602084  70164 949592    0    0     0    48   63  439  0  0 100  0  0 2024-05-16 19:56:01
 0  0      0 14602084  70164 949596    0    0     0     0   61  436  0  0 100  0  0 2024-05-16 19:56:02
 0  0      0 14602084  70172 949600    0    0     0    28   63  447  0  0 100  0  0 2024-05-16 19:56:03
 0  0      0 14602084  70172 949604    0    0     0     0   56  462  0  0 100  0  0 2024-05-16 19:56:04
 0  0      0 14602084  70172 949608    0    0     0     0   61  452  0  0 100  0  0 2024-05-16 19:56:05
 0  0      0 14602084  70172 949612    0    0     0    44   60  439  0  0 100  0  0 2024-05-16 19:56:06
 0  0      0 14602084  70172 949620    0    0     0     0   55  455  0  0 100  0  0 2024-05-16 19:56:07
 0  0      0 14602084  70180 949624    0    0     0    28   53  456  0  0 100  0  0 2024-05-16 19:56:08
 0  0      0 14602084  70180 949628    0    0     0     0   57  463  0  0 100  0  0 2024-05-16 19:56:09
