procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30977900  92340 958524    0    0     0     0   68  423  0  0 100  0  0 2024-05-16 19:43:29
 0  0      0 30977900  92340 958524    0    0     0     0   64  404  0  0 100  0  0 2024-05-16 19:43:30
 0  0      0 30977900  92340 958524    0    0     0     0   65  404  0  0 100  0  0 2024-05-16 19:43:31
 0  0      0 30977648  92348 958524    0    0     0    40   69  439  0  0 100  0  0 2024-05-16 19:43:32
 0  0      0 30977648  92348 958524    0    0     0     0   61  400  0  0 100  0  0 2024-05-16 19:43:33
 0  0      0 30977648  92348 958524    0    0     0     0   65  400  0  0 100  0  0 2024-05-16 19:43:34
 1  0      0 30977900  92348 958524    0    0     0     0   50  382  0  0 100  0  0 2024-05-16 19:43:35
 0  0      0 30977904  92348 958524    0    0     0     0   66  407  0  0 100  0  0 2024-05-16 19:43:36
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30977904  92356 958516    0    0     0    20   69  419  0  0 100  0  0 2024-05-16 19:43:37
 0  0      0 30977904  92356 958516    0    0     0    20   65  403  0  0 100  0  0 2024-05-16 19:43:38
 0  0      0 30977904  92356 958528    0    0     0     0   73  426  0  0 100  0  0 2024-05-16 19:43:39
 0  0      0 30977904  92356 958528    0    0     0     0   64  422  0  0 100  0  0 2024-05-16 19:43:40
 0  0      0 30977904  92356 958528    0    0     0     0   67  434  0  0 100  0  0 2024-05-16 19:43:41
 0  0      0 30978156  92356 958528    0    0     0     0   65  410  0  0 100  0  0 2024-05-16 19:43:42
 0  0      0 30978156  92364 958528    0    0     0    44   73  431  0  0 100  0  0 2024-05-16 19:43:43
 0  0      0 30977904  92364 958528    0    0     0     0   67  426  0  0 100  0  0 2024-05-16 19:43:44
 0  0      0 30977904  92364 958528    0    0     0     0   64  413  0  0 100  0  0 2024-05-16 19:43:45
 0  0      0 30977904  92364 958528    0    0     0     0   67  408  0  0 100  0  0 2024-05-16 19:43:46
 0  0      0 30977904  92364 958528    0    0     0     0   63  400  0  0 100  0  0 2024-05-16 19:43:47
 0  0      0 30977904  92372 958528    0    0     0    64   69  417  0  0 100  0  0 2024-05-16 19:43:48
 0  0      0 30977904  92372 958528    0    0     0     0   73  428  0  0 100  0  0 2024-05-16 19:43:49
 0  0      0 30977904  92372 958528    0    0     0     0   63  427  0  0 100  0  0 2024-05-16 19:43:50
 0  0      0 30977904  92372 958528    0    0     0     0   64  407  0  0 100  0  0 2024-05-16 19:43:51
 0  0      0 30977904  92372 958528    0    0     0     0   70  424  0  0 100  0  0 2024-05-16 19:43:52
 0  0      0 30977652  92380 958520    0    0     0    20   70  425  0  0 100  0  0 2024-05-16 19:43:53
 0  0      0 30977652  92380 958520    0    0     0    20   67  412  0  0 100  0  0 2024-05-16 19:43:54
 0  0      0 30977772  92380 958528    0    0     0     0   82  509  0  0 100  0  0 2024-05-16 19:43:55
 0  0      0 30977772  92380 958528    0    0     0     0   63  465  0  0 100  0  0 2024-05-16 19:43:56
 0  0      0 30977772  92380 958528    0    0     0     0   65  432  0  0 100  0  0 2024-05-16 19:43:57
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30977520  92380 958528    0    0     0     0   62  394  0  0 100  0  0 2024-05-16 19:43:58
 0  0      0 30977520  92388 958532    0    0     0    40   71  476  0  0 100  0  0 2024-05-16 19:43:59
 0  0      0 30977520  92388 958532    0    0     0     0   62  417  0  0 100  0  0 2024-05-16 19:44:00
 0  0      0 30977520  92388 958532    0    0     0     0   61  400  0  0 100  0  0 2024-05-16 19:44:01
 0  0      0 30977520  92388 958532    0    0     0     0   65  420  0  0 100  0  0 2024-05-16 19:44:02
 0  0      0 30977268  92388 958532    0    0     0     0   66  429  0  0 100  0  0 2024-05-16 19:44:03
 0  0      0 30977268  92396 958524    0    0     0    64   71  425  0  0 100  0  0 2024-05-16 19:44:04
 0  0      0 30977524  92396 958532    0    0     0     0   67  414  0  0 100  0  0 2024-05-16 19:44:05
 0  0      0 30977524  92396 958532    0    0     0     0   73  437  0  0 100  0  0 2024-05-16 19:44:06
 0  0      0 30977524  92396 958532    0    0     0     0   65  403  0  0 100  0  0 2024-05-16 19:44:07
 0  0      0 30977776  92396 958532    0    0     0     0   64  434  0  0 100  0  0 2024-05-16 19:44:08
 0  0      0 30977524  92404 958524    0    0     0    20   76  435  0  0 100  0  0 2024-05-16 19:44:09
 0  0      0 30977272  92404 958532    0    0     0    20   72  416  0  0 100  0  0 2024-05-16 19:44:10
 0  0      0 30977272  92404 958532    0    0     0     0   65  436  0  0 100  0  0 2024-05-16 19:44:11
 0  0      0 30977272  92404 958532    0    0     0     0   65  430  0  0 100  0  0 2024-05-16 19:44:12
 0  0      0 30977524  92404 958532    0    0     0     0   64  429  0  0 100  0  0 2024-05-16 19:44:13
 0  0      0 30977272  92404 958532    0    0     0     0   63  396  0  0 100  0  0 2024-05-16 19:44:14
 0  0      0 30977272  92412 958532    0    0     0    40   69  426  0  0 100  0  0 2024-05-16 19:44:15
 0  0      0 30977272  92412 958532    0    0     0     0   68  413  0  0 100  0  0 2024-05-16 19:44:16
 0  0      0 30977272  92412 958532    0    0     0     0   59  396  0  0 100  0  0 2024-05-16 19:44:17
 0  0      0 30977272  92412 958532    0    0     0     0   62  425  0  0 100  0  0 2024-05-16 19:44:18
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30977524  92412 958532    0    0     0     0   70  440  0  0 100  0  0 2024-05-16 19:44:19
 0  0      0 30977272  92420 958536    0    0     0    44   71  429  0  0 100  0  0 2024-05-16 19:44:20
 0  0      0 30977272  92420 958536    0    0     0     0   62  401  0  0 100  0  0 2024-05-16 19:44:21
 0  0      0 30977272  92420 958536    0    0     0     0   64  435  0  0 100  0  0 2024-05-16 19:44:22
 0  0      0 30977272  92420 958536    0    0     0     0   52  375  0  0 100  0  0 2024-05-16 19:44:23
 0  0      0 30977272  92420 958536    0    0     0     0   62  399  0  0 100  0  0 2024-05-16 19:44:24
 0  0      0 30977020  92428 958528    0    0     0    32   74  454  0  0 100  0  0 2024-05-16 19:44:25
 0  0      0 30977524  92428 958528    0    0     0    32   71  446  0  0 100  0  0 2024-05-16 19:44:26
 0  0      0 30977424  92428 958540    0    0     0     0   68  418  0  0 100  0  0 2024-05-16 19:44:27
 0  0      0 30977424  92428 958540    0    0     0     0   64  406  0  0 100  0  0 2024-05-16 19:44:28
 0  0      0 30977424  92428 958540    0    0     0     0   70  420  0  0 100  0  0 2024-05-16 19:44:29
 0  0      0 30977172  92428 958540    0    0     0     0   72  420  0  0 100  0  0 2024-05-16 19:44:30
 0  0      0 30977172  92436 958532    0    0     0    40   71  425  0  0 100  0  0 2024-05-16 19:44:31
 0  0      0 30977172  92436 958540    0    0     0     0   69  438  0  0 100  0  0 2024-05-16 19:44:32
 0  0      0 30977424  92436 958540    0    0     0     0   68  417  0  0 100  0  0 2024-05-16 19:44:33
 0  0      0 30977424  92436 958544    0    0     0     0   64  404  0  0 100  0  0 2024-05-16 19:44:34
 0  0      0 30977172  92436 958544    0    0     0     0   67  414  0  0 100  0  0 2024-05-16 19:44:35
 0  0      0 30977172  92444 958544    0    0     0    40   75  431  0  0 100  0  0 2024-05-16 19:44:36
 0  0      0 30977172  92444 958544    0    0     0     0   64  404  0  0 100  0  0 2024-05-16 19:44:37
 0  0      0 30977172  92444 958544    0    0     0     0   66  429  0  0 100  0  0 2024-05-16 19:44:38
 0  0      0 30977428  92444 958544    0    0     0     0   64  407  0  0 100  0  0 2024-05-16 19:44:39
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30977176  92444 958544    0    0     0     0   72  438  0  0 100  0  0 2024-05-16 19:44:40
 0  0      0 30977176  92452 958544    0    0     0    32   73  461  0  0 100  0  0 2024-05-16 19:44:41
 0  0      0 30977176  92452 958544    0    0     0    32   63  409  0  0 100  0  0 2024-05-16 19:44:42
 0  0      0 30977176  92452 958544    0    0     0     0   64  406  0  0 100  0  0 2024-05-16 19:44:43
 0  0      0 30977176  92452 958544    0    0     0     0   63  406  0  0 100  0  0 2024-05-16 19:44:44
 0  0      0 30977428  92452 958544    0    0     0     0   63  408  0  0 100  0  0 2024-05-16 19:44:45
 0  0      0 30977428  92452 958544    0    0     0     0   62  416  0  0 100  0  0 2024-05-16 19:44:46
 0  0      0 30977176  92460 958544    0    0     0    40   62  411  0  0 100  0  0 2024-05-16 19:44:47
 0  0      0 30977176  92460 958544    0    0     0     0   64  430  0  0 100  0  0 2024-05-16 19:44:48
 0  0      0 30977176  92460 958544    0    0     0     0   64  396  0  0 100  0  0 2024-05-16 19:44:49
 0  0      0 30977428  92460 958544    0    0     0     0   72  426  0  0 100  0  0 2024-05-16 19:44:50
 0  0      0 30977176  92460 958544    0    0     0     0   64  398  0  0 100  0  0 2024-05-16 19:44:51
 0  0      0 30977176  92468 958544    0    0     0    40   74  433  0  0 100  0  0 2024-05-16 19:44:52
 0  0      0 30977176  92468 958544    0    0     0     0   62  421  0  0 100  0  0 2024-05-16 19:44:53
 0  0      0 30977176  92468 958544    0    0     0     0   64  404  0  0 100  0  0 2024-05-16 19:44:54
 0  0      0 30977144  92468 958544    0    0     0     0   79  446  0  0 100  0  0 2024-05-16 19:44:55
 0  0      0 30976892  92468 958544    0    0     0     0   66  464  0  0 100  0  0 2024-05-16 19:44:56
 0  0      0 30977148  92476 958544    0    0     0    20   74  446  0  0 100  0  0 2024-05-16 19:44:57
 0  0      0 30977148  92476 958544    0    0     0    20   68  432  0  0 100  0  0 2024-05-16 19:44:58
 0  0      0 30977148  92476 958544    0    0     0     0   66  408  0  0 100  0  0 2024-05-16 19:44:59
 0  0      0 30977148  92476 958544    0    0     0     0   73  422  0  0 100  0  0 2024-05-16 19:45:00
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30976648  92484 958536    0    0     0    48   88  477  0  0 100  0  0 2024-05-16 19:45:01
 0  0      0 30976396  92484 958544    0    0     0     0   75  471  0  0 100  0  0 2024-05-16 19:45:02
 0  0      0 30976648  92484 958544    0    0     0   180   65  404  0  0 100  0  0 2024-05-16 19:45:03
 0  0      0 30976648  92484 958544    0    0     0     0   67  432  0  0 100  0  0 2024-05-16 19:45:04
 0  0      0 30976648  92484 958544    0    0     0     0   63  402  0  0 100  0  0 2024-05-16 19:45:05
 0  0      0 30976648  92492 958536    0    0     0    32   69  433  0  0 100  0  0 2024-05-16 19:45:06
 0  0      0 30976648  92492 958544    0    0     0     0   67  406  0  0 100  0  0 2024-05-16 19:45:07
 0  0      0 30976648  92492 958544    0    0     0    24   63  400  0  0 100  0  0 2024-05-16 19:45:08
 0  0      0 30976648  92492 958544    0    0     0     0   60  412  0  0 100  0  0 2024-05-16 19:45:09
 0  0      0 30976648  92492 958548    0    0     0     0   64  402  0  0 100  0  0 2024-05-16 19:45:10
 0  0      0 30976648  92492 958548    0    0     0     0   61  450  0  0 100  0  0 2024-05-16 19:45:11
 0  0      0 30976648  92500 958548    0    0     0    20   73  443  0  0 100  0  0 2024-05-16 19:45:12
 0  0      0 30976396  92500 958548    0    0     0     0   63  400  0  0 100  0  0 2024-05-16 19:45:13
 0  0      0 30976396  92500 958548    0    0     0    16   65  441  0  0 100  0  0 2024-05-16 19:45:14
 0  0      0 30976652  92500 958548    0    0     0     0   64  436  0  0 100  0  0 2024-05-16 19:45:15
 0  0      0 30976652  92500 958548    0    0     0     0   68  418  0  0 100  0  0 2024-05-16 19:45:16
 0  0      0 30976652  92508 958540    0    0     0    32   70  411  0  0 100  0  0 2024-05-16 19:45:17
 0  0      0 30976400  92508 958548    0    0     0     0   65  408  0  0 100  0  0 2024-05-16 19:45:18
 0  0      0 30976400  92508 958548    0    0     0    24   70  418  0  0 100  0  0 2024-05-16 19:45:19
 0  0      0 30976400  92508 958548    0    0     0     0   67  409  0  0 100  0  0 2024-05-16 19:45:20
 0  0      0 30976652  92508 958548    0    0     0     0   69  426  0  0 100  0  0 2024-05-16 19:45:21
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30976652  92516 958548    0    0     0    20   72  429  0  0 100  0  0 2024-05-16 19:45:22
 0  0      0 30976400  92516 958548    0    0     0     0   66  427  0  0 100  0  0 2024-05-16 19:45:23
 0  0      0 30976400  92516 958548    0    0     0    12   68  408  0  0 100  0  0 2024-05-16 19:45:24
 0  0      0 30976400  92516 958548    0    0     0     0   73  461  0  0 100  0  0 2024-05-16 19:45:25
 0  0      0 30976400  92516 958548    0    0     0     0   68  425  0  0 100  0  0 2024-05-16 19:45:26
 0  0      0 30976524  92516 958548    0    0     0     0   69  410  0  0 100  0  0 2024-05-16 19:45:27
 0  0      0 30976524  92524 958548    0    0     0    20   72  417  0  0 100  0  0 2024-05-16 19:45:28
 0  0      0 30976272  92524 958548    0    0     0     0   63  417  0  0 100  0  0 2024-05-16 19:45:29
 0  0      0 30976272  92524 958548    0    0     0    12   71  418  0  0 100  0  0 2024-05-16 19:45:30
 0  0      0 30976524  92524 958548    0    0     0     0   71  422  0  0 100  0  0 2024-05-16 19:45:31
 0  0      0 30976776  92524 958548    0    0     0     0   65  404  0  0 100  0  0 2024-05-16 19:45:32
 0  0      0 30976780  92532 958548    0    0     0    20   66  421  0  0 100  0  0 2024-05-16 19:45:33
 0  0      0 30976528  92532 958548    0    0     0     0   59  418  0  0 100  0  0 2024-05-16 19:45:34
 0  0      0 30976528  92532 958548    0    0     0    12   52  376  0  0 100  0  0 2024-05-16 19:45:35
 0  0      0 30976528  92532 958548    0    0     0     0   67  416  0  0 100  0  0 2024-05-16 19:45:36
 0  0      0 30976528  92532 958548    0    0     0     0   62  423  0  0 100  0  0 2024-05-16 19:45:37
 0  0      0 30976780  92540 958540    0    0     0    20   70  433  0  0 100  0  0 2024-05-16 19:45:38
 0  0      0 30976780  92540 958540    0    0     0     0   65  414  0  0 100  0  0 2024-05-16 19:45:39
 0  0      0 30976528  92540 958548    0    0     0    12   76  426  0  0 100  0  0 2024-05-16 19:45:40
 0  0      0 30976528  92540 958548    0    0     0     0   70  466  0  0 100  0  0 2024-05-16 19:45:41
 0  0      0 30976528  92540 958548    0    0     0     0   68  406  0  0 100  0  0 2024-05-16 19:45:42
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30976528  92540 958548    0    0     0     0   67  424  0  0 100  0  0 2024-05-16 19:45:43
 0  0      0 30976276  92548 958548    0    0     0    20   69  427  0  0 100  0  0 2024-05-16 19:45:44
 0  0      0 30976528  92548 958552    0    0     0     0   73  425  0  0 100  0  0 2024-05-16 19:45:45
 0  0      0 30976528  92548 958552    0    0     0    24  124  557  0  0 100  0  0 2024-05-16 19:45:46
 0  0      0 30976300  92548 958552    0    0     0     0   69  456  0  0 100  0  0 2024-05-16 19:45:47
 0  0      0 30976300  92548 958552    0    0     0     0   64  406  0  0 100  0  0 2024-05-16 19:45:48
 0  0      0 30976300  92556 958544    0    0     0    88   73  435  0  0 100  0  0 2024-05-16 19:45:49
 0  0      0 30976048  92556 958556    0    0     0     0   68  410  0  0 100  0  0 2024-05-16 19:45:50
 0  0      0 30976048  92556 958556    0    0     0    80   66  422  0  0 100  0  0 2024-05-16 19:45:51
 0  0      0 30976048  92556 958556    0    0     0     0   83  452  0  0 100  0  0 2024-05-16 19:45:52
 0  0      0 30976048  92556 958556    0    0     0     0   65  433  0  0 100  0  0 2024-05-16 19:45:53
 0  0      0 30976048  92564 958556    0    0     0    20   68  417  0  0 100  0  0 2024-05-16 19:45:54
 0  0      0 30975796  92564 958556    0    0     0     0   68  417  0  0 100  0  0 2024-05-16 19:45:55
 0  0      0 30975796  92564 958556    0    0     0    12   64  430  0  0 100  0  0 2024-05-16 19:45:56
 0  0      0 30975732  92564 958556    0    0     0     0   66  408  0  0 100  0  0 2024-05-16 19:45:57
 0  0      0 30975984  92564 958556    0    0     0     0   62  394  0  0 100  0  0 2024-05-16 19:45:58
 0  0      0 30975984  92564 958556    0    0     0     0   49  389  0  0 100  0  0 2024-05-16 19:45:59
 0  0      0 30975732  92572 958556    0    0     0    20   68  415  0  0 100  0  0 2024-05-16 19:46:00
 0  0      0 30975732  92572 958556    0    0     0    12   62  403  0  0 100  0  0 2024-05-16 19:46:01
 0  0      0 30975732  92572 958556    0    0     0     0   76  464  0  0 100  0  0 2024-05-16 19:46:02
 0  0      0 30975732  92572 958556    0    0     0     0   64  430  0  0 100  0  0 2024-05-16 19:46:03
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 0  0      0 30975984  92572 958556    0    0     0     0   60  400  0  0 100  0  0 2024-05-16 19:46:04
 0  0      0 30975984  92580 958556    0    0     0    20   71  431  0  0 100  0  0 2024-05-16 19:46:05
